Date,AADI.JK,ADMR.JK,ADRO.JK,AKRA.JK,AMMN.JK,AMRT.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BRPT.JK,BUMI.JK,CPIN.JK,CUAN.JK,DEWA.JK,EMTK.JK,ESSA.JK,EXCL.JK,GOTO.JK,HRTA.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,ISAT.JK,ITMG.JK,JPFA.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,PGAS.JK,PGEO.JK,PTBA.JK,SCMA.JK,SMGR.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK,WIFI.JK
2021-12-29,,,726.695556640625,595.2758178710938,,1188.635986328125,1886.4073486328125,3928.012939453125,6275.923828125,2551.722900390625,2902.366455078125,1343.395263671875,2509.11865234375,864.0064086914062,67.0,5587.7119140625,,50.0,2074.03515625,481.59344482421875,2680.468505859375,,183.41294860839844,7973.5830078125,4520.62841796875,5481.1005859375,7855.255859375,1343.00830078125,9871.0537109375,1379.2305908203125,1485.7576904296875,696.8592529296875,,3843.86865234375,400.4463806152344,957.7889404296875,,1282.8267822265625,247.85777282714844,6359.02197265625,3299.689453125,1024.4610595703125,13540.0791015625,3449.078369140625,541.0405883789062
2021-12-30,,,760.5518798828125,598.1866455078125,,1164.6715087890625,1869.7869873046875,3893.856201171875,6275.923828125,2561.208740234375,2923.70751953125,1328.0421142578125,2482.6142578125,844.257568359375,67.0,5564.33251953125,,50.0,2101.68896484375,490.8548583984375,2714.723876953125,,181.69882202148438,7996.56201171875,4549.79345703125,5416.869140625,7612.05908203125,1353.927001953125,9532.2841796875,1375.2327880859375,1485.7576904296875,696.8592529296875,,3795.088623046875,392.03363037109375,944.0572509765625,,1246.043212890625,255.70138549804688,6381.025390625,3267.339599609375,1006.5665283203125,13154.0693359375,3440.70654296875,541.0405883789062
2022-01-03,,125.22468566894531,801.11474609375,634.5728149414062,,1179.05029296875,1944.57861328125,3910.934814453125,6297.41650390625,2551.722900390625,2973.5029296875,1381.778076171875,2491.44921875,849.1947631835938,66.0,5564.33251953125,,50.0,2258.39404296875,481.59344482421875,2706.16015625,,183.41294860839844,7927.6259765625,4627.56787109375,5352.6376953125,7879.5751953125,1403.0614013671875,9170.1494140625,1379.2305908203125,1490.357421875,687.0443115234375,,4038.989013671875,388.6685791015625,961.221923828125,,1227.6514892578125,257.2701110839844,6403.029296875,3380.564208984375,1015.5137939453125,12961.0615234375,3541.164794921875,546.0042724609375
2022-01-04,,168.82144165039062,777.452880859375,611.28564453125,,1145.5,1911.337890625,3945.091064453125,6361.89501953125,2665.554443359375,2959.275634765625,1374.1015625,2535.623291015625,849.1947631835938,66.0,5611.09130859375,,50.0,2267.612060546875,463.07061767578125,2689.03271484375,,185.12709045410156,8065.49853515625,4520.62841796875,5374.048828125,7855.255859375,1364.845703125,9310.3291015625,1399.2193603515625,1490.357421875,760.65625,,3931.6728515625,395.3987121582031,961.221923828125,,1241.4453125,257.2701110839844,6491.04345703125,3372.476806640625,1011.0399780273438,13020.44921875,3557.908203125,536.0769653320312
2022-01-05,,226.33203125,757.171630859375,599.6422119140625,,1150.29296875,1886.4073486328125,3808.464111328125,6404.88134765625,2637.096435546875,2994.84326171875,1328.0421142578125,2482.6142578125,849.1947631835938,67.0,5634.470703125,,50.0,2267.612060546875,453.8092041015625,2646.213623046875,,183.41294860839844,8111.45556640625,4481.7412109375,5331.22705078125,7903.89501953125,1343.00830078125,9368.7392578125,1367.2371826171875,1494.957275390625,765.563720703125,,3853.624755859375,407.1765441894531,937.19140625,,1255.2391357421875,247.85777282714844,6359.02197265625,3275.427001953125,1006.5665283203125,13035.2939453125,3524.421630859375,526.1495361328125
2022-01-06,,281.9874572753906,777.452880859375,605.4638671875,,1107.156982421875,1853.166748046875,3876.777587890625,6426.37353515625,2637.096435546875,2959.275634765625,1305.012451171875,2482.6142578125,844.257568359375,67.0,5704.60986328125,,50.0,2230.740478515625,444.54779052734375,2543.447998046875,,181.69882202148438,8134.43408203125,4433.1328125,5395.458984375,8074.13330078125,1375.7645263671875,9170.1494140625,1391.223876953125,1490.357421875,750.84130859375,,3863.380615234375,410.54168701171875,926.8926391601562,,1241.4453125,250.99525451660156,6315.01513671875,3332.039794921875,1002.0927124023438,12901.6767578125,3541.164794921875,494.38201904296875
2022-01-07,,352.48431396484375,821.3961181640625,624.3846435546875,,1107.156982421875,1853.166748046875,3893.856201171875,6576.82421875,2684.52587890625,2980.616455078125,1320.36572265625,2491.44921875,834.38330078125,68.0,5751.36865234375,,50.0,2276.830078125,453.8092041015625,2586.266845703125,,183.41294860839844,8157.41357421875,4384.52392578125,5502.51123046875,8268.6904296875,1375.7645263671875,9357.05859375,1419.2081298828125,1522.5565185546875,750.84130859375,,3843.86865234375,413.9067687988281,930.3255615234375,,1282.8267822265625,238.44544982910156,6293.01171875,3372.476806640625,957.3565063476562,13168.9140625,3532.79345703125,506.29486083984375
2022-01-10,,439.67779541015625,811.2554321289062,625.840087890625,,1083.192626953125,1844.8565673828125,3859.699462890625,6533.83837890625,2675.040283203125,2973.5029296875,1312.68896484375,2491.44921875,824.5089111328125,67.0,5681.23046875,,50.0,2138.56103515625,457.5137634277344,2569.13916015625,,181.69882202148438,8134.43408203125,4384.52392578125,5481.1005859375,8268.6904296875,1353.927001953125,9368.7392578125,1423.2060546875,1559.35546875,745.933837890625,,3834.11279296875,405.4940185546875,899.42919921875,,1278.2288818359375,238.44544982910156,6249.0048828125,3315.864501953125,948.4093017578125,12946.2158203125,3557.908203125,494.38201904296875
2022-01-11,,547.2782592773438,790.973876953125,611.28564453125,,1049.642333984375,1728.5142822265625,3893.856201171875,6619.810546875,2665.554443359375,2952.162109375,1305.012451171875,2491.44921875,834.38330078125,67.0,5681.23046875,,50.0,1991.073974609375,444.54779052734375,2509.192626953125,,178.27053833007812,7996.56201171875,4131.75732421875,5588.15380859375,8049.81298828125,1299.333251953125,9427.1484375,1403.2171630859375,1540.9560546875,741.0263671875,,3804.8447265625,398.7638244628906,889.13037109375,,1301.2186279296875,240.0142059326172,6116.98291015625,3307.777099609375,939.4619750976562,12916.5224609375,3499.30712890625,492.3965759277344
2022-01-12,,681.7788696289062,780.8333129882812,596.731201171875,,1049.642333984375,1608.016845703125,3910.934814453125,6619.810546875,2675.040283203125,2959.275634765625,1308.8507080078125,2526.788818359375,868.9435424804688,67.0,5751.36865234375,,50.0,1981.8560791015625,450.1046447753906,2526.320556640625,,173.12811279296875,8042.51904296875,4258.140625,5652.3857421875,8195.7314453125,1299.333251953125,9427.1484375,1403.2171630859375,1563.9552001953125,731.2114868164062,,3804.8447265625,402.12896728515625,892.563232421875,,1269.032958984375,244.72036743164062,6138.98681640625,3323.951904296875,939.4619750976562,13124.375,3624.880615234375,476.5128173828125
2022-01-13,,681.7788696289062,770.6926879882812,614.9242553710938,,1049.642333984375,1632.947265625,3945.091064453125,6619.810546875,2665.554443359375,2980.616455078125,1305.012451171875,2517.953857421875,873.8807373046875,66.0,5751.36865234375,,50.0,1843.5869140625,444.54779052734375,2586.266845703125,,179.98468017578125,8065.49853515625,4627.56787109375,5652.3857421875,8244.3701171875,1277.4954833984375,9625.7353515625,1359.2418212890625,1563.9552001953125,731.2114868164062,,3931.6728515625,402.12896728515625,920.0267333984375,,1292.0225830078125,229.03314208984375,6227.0009765625,3380.564208984375,948.4093017578125,13465.845703125,3574.6513671875,482.46923828125
2022-01-14,,732.7963256835938,767.3123168945312,600.369873046875,,1044.8494873046875,1620.4820556640625,3910.934814453125,6748.76708984375,2694.01220703125,2973.5029296875,1320.36572265625,2535.623291015625,849.1947631835938,67.0,5774.748046875,,50.0,1963.4200439453125,416.7635498046875,2646.213623046875,,176.556396484375,8042.51904296875,4637.28955078125,5566.74267578125,8195.7314453125,1321.1707763671875,9672.46484375,1343.2506103515625,1559.35546875,775.3786010742188,,3941.4287109375,397.0813293457031,920.0267333984375,,1301.2186279296875,240.0142059326172,6160.99072265625,3388.651611328125,934.9884033203125,13970.630859375,3532.79345703125,521.1858520507812
2022-01-17,,714.2445678710938,763.93212890625,589.4539794921875,,1049.642333984375,1541.5355224609375,3876.777587890625,6662.7958984375,2731.9560546875,2994.84326171875,1305.012451171875,2544.458740234375,834.38330078125,63.0,5751.36865234375,,50.0,1838.97802734375,426.0249938964844,2611.958251953125,,176.556396484375,8065.49853515625,4530.35009765625,5545.33251953125,8098.45263671875,1299.333251953125,9871.0537109375,1335.2550048828125,1568.55517578125,750.84130859375,,3921.916748046875,397.0813293457031,892.563232421875,,1292.0225830078125,229.03314208984375,6006.96533203125,3380.564208984375,939.4619750976562,13955.78515625,3474.192626953125,526.1495361328125
2022-01-18,,695.6926879882812,750.4111938476562,589.4539794921875,,1049.642333984375,1479.2093505859375,3859.699462890625,6598.31640625,2684.52587890625,2980.616455078125,1305.012451171875,2562.12841796875,824.5089111328125,60.0,5798.12744140625,,50.0,1746.798828125,418.6158447265625,2560.57568359375,,174.84225463867188,8065.49853515625,4588.6806640625,5502.51123046875,7757.97705078125,1288.414306640625,9730.8720703125,1395.2216796875,1577.7548828125,750.84130859375,,3843.86865234375,403.8114929199219,878.8314819335938,,1296.62060546875,232.17059326171875,5918.951171875,3437.176513671875,934.9884033203125,14044.8623046875,3440.70654296875,560.895263671875
2022-01-19,,825.5553588867188,753.7914428710938,571.2608642578125,,1073.6068115234375,1433.5032958984375,3825.542236328125,6598.31640625,2694.01220703125,2937.9345703125,1289.6593017578125,2482.6142578125,809.6974487304688,64.0,5985.1640625,,50.0,1709.9268798828125,422.3204040527344,2611.958251953125,,173.12811279296875,8042.51904296875,4753.951171875,5502.51123046875,7295.9033203125,1266.576904296875,9789.2802734375,1427.203857421875,1563.9552001953125,736.1189575195312,,3746.30859375,420.636962890625,875.3986206054688,,1292.0225830078125,233.73928833007812,5874.9443359375,3437.176513671875,921.5675659179688,13807.3154296875,3432.335205078125,555.9315795898438
2022-01-20,,881.2107543945312,780.8333129882812,549.4292602539062,,1054.4351806640625,1608.016845703125,3774.307373046875,6684.2890625,2712.984130859375,2937.9345703125,1289.6593017578125,2535.623291015625,829.4461059570312,65.0,5985.1640625,,50.0,1719.1448974609375,411.2066955566406,2620.52197265625,,174.84225463867188,7835.71142578125,4860.890625,5438.2802734375,7368.86279296875,1304.7926025390625,9730.8720703125,1403.2171630859375,1563.9552001953125,736.1189575195312,,3775.57666015625,437.4624938964844,895.9962158203125,,1296.62060546875,238.44544982910156,5830.93701171875,3412.914306640625,926.0410766601562,13569.7734375,3432.335205078125,560.895263671875
2022-01-21,,913.6764526367188,780.8333129882812,582.1767578125,,1049.642333984375,1616.326904296875,3825.542236328125,6834.73876953125,2722.47021484375,2966.38916015625,1281.98291015625,2579.79833984375,864.0064086914062,67.0,6102.06201171875,,50.0,1825.1510009765625,411.2066955566406,2611.958251953125,,176.556396484375,7973.5830078125,4885.1953125,5545.33251953125,7685.01806640625,1310.2520751953125,9719.1923828125,1403.2171630859375,1568.55517578125,736.1189575195312,,3863.380615234375,437.4624938964844,920.0267333984375,,1301.2186279296875,243.15158081054688,6094.9794921875,3501.87646484375,961.8302612304688,13955.78515625,3474.192626953125,590.6773681640625
2022-01-24,,973.9697875976562,767.3123168945312,578.5381469726562,,1011.29931640625,1566.4659423828125,3774.307373046875,6705.78173828125,2694.01220703125,2930.821044921875,1274.306396484375,2570.963623046875,844.257568359375,73.0,6102.06201171875,,50.0,1705.31787109375,437.138671875,2560.57568359375,,176.556396484375,7904.64697265625,4851.1689453125,5481.1005859375,7490.4609375,1304.7926025390625,10046.279296875,1363.2393798828125,1563.9552001953125,736.1189575195312,,3814.6005859375,420.636962890625,895.9962158203125,,1319.6102294921875,227.4644317626953,6138.98681640625,3477.614013671875,957.3565063476562,13896.3974609375,3415.591796875,570.8226318359375
2022-01-25,,973.9697875976562,747.0309448242188,563.9837646484375,,977.7490234375,1462.589111328125,3723.07275390625,6684.2890625,2580.1806640625,2895.2529296875,1201.379150390625,2553.293701171875,864.0064086914062,68.0,6078.68212890625,,50.0,1590.09375,407.5021667480469,2517.756591796875,,173.12811279296875,8042.51904296875,4715.06396484375,5438.2802734375,7441.8212890625,1288.414306640625,9917.7802734375,1359.2418212890625,1563.9552001953125,721.3965454101562,,3746.30859375,405.4940185546875,889.13037109375,,1292.0225830078125,218.05210876464844,5984.96142578125,3469.526611328125,934.9884033203125,13747.9306640625,3398.8486328125,565.8589477539062
2022-01-26,,973.9697875976562,747.0309448242188,531.2362670898438,,1107.156982421875,1499.9847412109375,3723.07275390625,6619.810546875,2703.498291015625,2909.480224609375,1224.4088134765625,2641.642822265625,878.8179321289062,70.0,6078.68212890625,,50.0,1631.5743408203125,411.2066955566406,2637.64990234375,,173.12811279296875,8042.51904296875,4695.62060546875,5523.921875,7417.50146484375,1299.333251953125,9999.552734375,1343.2506103515625,1563.9552001953125,741.0263671875,,3648.74853515625,429.0497131347656,930.3255615234375,,1319.6102294921875,227.4644317626953,6050.97216796875,3550.4013671875,930.5147094726562,13525.2333984375,3457.44970703125,560.895263671875
2022-01-27,,973.9697875976562,780.8333129882812,516.6819458007812,,1164.6715087890625,1466.7440185546875,3740.151123046875,6705.78173828125,2731.9560546875,2945.048828125,1193.70263671875,2668.147705078125,888.6922607421875,80.0,6008.5439453125,,50.0,1608.5296630859375,435.286376953125,2706.16015625,,174.84225463867188,7996.56201171875,4608.12451171875,5502.51123046875,7320.22314453125,1282.9549560546875,10350.0029296875,1327.2596435546875,1554.755615234375,721.3965454101562,,3619.48046875,429.0497131347656,913.1608276367188,,1333.4041748046875,221.1895294189453,5940.95458984375,3453.351806640625,917.0938110351562,13807.3154296875,3398.8486328125,575.7862548828125
2022-01-28,,1071.3668212890625,770.6926879882812,534.875,,1155.0858154296875,1470.8990478515625,3740.151123046875,6684.2890625,2845.78759765625,2945.048828125,1331.88037109375,2703.4873046875,864.0064086914062,76.0,6055.302734375,,50.0,1617.7476806640625,463.07061767578125,2817.489501953125,,173.12811279296875,7973.5830078125,4569.2373046875,5459.68994140625,7295.9033203125,1277.4954833984375,10536.9091796875,1343.2506103515625,1536.356201171875,736.1189575195312,,3541.432373046875,458.4942932128906,940.6243896484375,,1324.208251953125,225.89569091796875,6006.96533203125,3445.26416015625,921.5675659179688,13807.3154296875,3390.47705078125,610.531982421875
2022-01-31,,1178.0396728515625,757.171630859375,531.2362670898438,,1116.74267578125,1470.8990478515625,3740.151123046875,6555.33154296875,2779.3857421875,2895.2529296875,1297.3359375,2641.642822265625,878.8179321289062,76.0,5891.64599609375,,50.0,1654.6192626953125,551.0540771484375,2843.180908203125,,173.12811279296875,8019.54052734375,4578.958984375,5416.869140625,7393.181640625,1250.1988525390625,10116.3701171875,1331.25732421875,1508.7568359375,765.563720703125,,3551.188232421875,466.9070129394531,947.4903564453125,,1310.4144287109375,229.03314208984375,5918.951171875,3388.651611328125,917.0938110351562,13733.0830078125,3373.734130859375,605.568359375
2022-02-02,,1099.1944580078125,747.0309448242188,527.5977172851562,,1212.6004638671875,1479.2093505859375,3757.228759765625,6705.78173828125,2798.357666015625,2895.2529296875,1281.98291015625,2641.642822265625,878.8179321289062,77.0,5727.9892578125,,50.0,1926.5484619140625,546.4232788085938,2834.6171875,,174.84225463867188,7973.5830078125,4598.40234375,5481.1005859375,7490.4609375,1244.7393798828125,9964.5068359375,1331.25732421875,1554.755615234375,790.1008911132812,,3638.992431640625,445.8751525878906,933.758544921875,,1292.0225830078125,230.6018524169922,6050.97216796875,3372.476806640625,908.1466064453125,13614.3134765625,3390.47705078125,635.3504028320312
2022-02-03,,1136.2979736328125,750.4111938476562,527.5977172851562,,1198.221923828125,1529.0701904296875,3757.228759765625,6641.30322265625,2769.89990234375,2937.9345703125,1274.306396484375,2641.642822265625,878.8179321289062,80.0,5587.7119140625,,50.0,1838.97802734375,597.361083984375,2800.362060546875,,174.84225463867188,7812.732421875,4569.2373046875,5502.51123046875,7320.22314453125,1244.7393798828125,9777.599609375,1283.2840576171875,1527.156494140625,775.3786010742188,,3541.432373046875,475.3197937011719,947.4903564453125,,1296.62060546875,224.3269805908203,6072.9755859375,3396.739013671875,899.1992797851562,13554.9248046875,3356.99072265625,620.4594116210938
2022-02-04,,1145.573974609375,736.8902587890625,523.9591064453125,,1179.05029296875,1504.1397705078125,3757.228759765625,6641.30322265625,2779.3857421875,2994.84326171875,1308.8507080078125,2641.642822265625,923.2525634765625,81.0,5587.7119140625,,50.0,1825.1510009765625,578.8382568359375,2731.851318359375,,178.27053833007812,7927.6259765625,4598.40234375,5502.51123046875,7320.22314453125,1228.3612060546875,9719.1923828125,1295.27734375,1554.755615234375,745.933837890625,,3531.67626953125,471.1134033203125,940.6243896484375,,1282.8267822265625,225.89569091796875,6182.994140625,3421.00146484375,930.5147094726562,13361.9189453125,3365.3623046875,585.7136840820312
2022-02-07,,1150.2120361328125,743.6507568359375,549.4292602539062,,1193.4288330078125,1504.1397705078125,3740.151123046875,6705.78173828125,2798.357666015625,3130.003173828125,1347.2335205078125,2650.477783203125,933.1268920898438,78.0,5681.23046875,,50.0,1815.933349609375,629.7760620117188,2663.34130859375,,183.41294860839844,7950.60400390625,4578.958984375,5545.33251953125,7587.7392578125,1239.280029296875,9847.6884765625,1287.28173828125,1550.1556396484375,726.3040161132812,,3551.188232421875,487.9389343261719,950.923095703125,,1296.62060546875,227.4644317626953,6359.02197265625,3469.526611328125,921.5675659179688,13421.3076171875,3348.619140625,595.6409912109375
2022-02-08,,1140.93603515625,743.6507568359375,545.7906494140625,,1174.25732421875,1487.5194091796875,3791.385498046875,6641.30322265625,2845.78759765625,3158.457275390625,1343.395263671875,2694.65234375,913.378173828125,78.0,5517.57373046875,,50.0,1829.7601318359375,588.0996704101562,2629.086181640625,,181.69882202148438,7927.6259765625,4520.62841796875,5459.68994140625,7393.181640625,1217.4423828125,9730.8720703125,1255.2996826171875,1508.7568359375,726.3040161132812,,3492.65234375,487.9389343261719,968.0879516601562,,1305.8165283203125,232.17059326171875,6293.01171875,3421.00146484375,912.6202392578125,13168.9140625,3348.619140625,580.75
2022-02-09,,1080.6427001953125,747.0309448242188,534.875,,1217.3934326171875,1479.2093505859375,3791.385498046875,6834.73876953125,2874.24560546875,3165.5712890625,1362.586669921875,2712.322265625,962.7499389648438,80.0,5494.19287109375,,50.0,1825.1510009765625,564.9461669921875,2629.086181640625,,181.69882202148438,7973.5830078125,4530.35009765625,5438.2802734375,7344.54296875,1206.523681640625,10116.3701171875,1263.2952880859375,1517.956787109375,770.4711303710938,,3512.164306640625,471.1134033203125,968.0879516601562,,1319.6102294921875,225.89569091796875,6447.03662109375,3461.43896484375,912.6202392578125,13465.845703125,3315.133544921875,575.7862548828125
2022-02-10,,1006.4354858398438,730.1298217773438,513.0433349609375,,1222.186279296875,1562.3109130859375,3723.07275390625,6662.7958984375,2912.189208984375,3179.798583984375,1358.748291015625,2729.9921875,1046.68212890625,79.0,5470.81396484375,,50.0,1779.0614013671875,583.468994140625,2646.213623046875,,181.69882202148438,7927.6259765625,4666.455078125,5416.869140625,7393.181640625,1233.820556640625,9929.4619140625,1283.2840576171875,1508.7568359375,780.2860717773438,,3443.872314453125,487.9389343261719,947.4903564453125,,1305.8165283203125,225.89569091796875,6403.029296875,3607.013916015625,939.4619750976562,13540.0791015625,3331.875732421875,580.75
2022-02-11,,1080.6427001953125,733.510009765625,509.4046325683594,,1183.843017578125,1533.225341796875,3723.07275390625,6727.2744140625,2921.675048828125,3165.5712890625,1358.748291015625,2729.9921875,1012.1217041015625,82.0,5470.81396484375,,50.0,1705.31787109375,592.7303466796875,2637.64990234375,,181.69882202148438,7950.60400390625,4647.01123046875,5438.2802734375,7490.4609375,1222.90185546875,10221.505859375,1275.28857421875,1504.1571044921875,770.4711303710938,,3512.164306640625,479.5260925292969,944.0572509765625,,1324.208251953125,214.91464233398438,6491.04345703125,3598.926025390625,943.9356689453125,13688.5458984375,3264.90380859375,580.75
2022-02-14,,1117.746337890625,753.7914428710938,505.7660827636719,,1174.25732421875,1570.62109375,3620.602783203125,6619.810546875,2921.675048828125,3137.116943359375,1358.748291015625,2756.496826171875,987.435791015625,81.0,5424.05517578125,,50.0,1636.183349609375,611.2532348632812,2552.01171875,,179.98468017578125,7858.6904296875,4569.2373046875,5438.2802734375,7368.86279296875,1190.1456298828125,10712.138671875,1263.2952880859375,1471.9580078125,736.1189575195312,,3560.9443359375,508.97076416015625,964.6549072265625,,1338.0020751953125,208.6397705078125,6337.01806640625,3558.488525390625,926.0410766601562,13926.0888671875,3223.046142578125,580.75
2022-02-15,,1122.3841552734375,774.0728759765625,505.7660827636719,,1164.6715087890625,1562.3109130859375,3757.228759765625,6770.2607421875,3007.048828125,3151.34423828125,1393.292724609375,2791.836181640625,987.435791015625,86.0,5470.81396484375,,50.0,1626.9654541015625,588.0996704101562,2552.01171875,,181.69882202148438,7858.6904296875,4540.07177734375,5459.68994140625,7393.181640625,1201.0643310546875,10922.4072265625,1259.2974853515625,1508.7568359375,765.563720703125,,3668.260498046875,492.1452941894531,974.9537963867188,,1338.0020751953125,199.2274627685547,6403.029296875,3566.576171875,934.9884033203125,14356.640625,3239.7890625,580.75
2022-02-16,,1089.91845703125,757.171630859375,527.5977172851562,,1140.707275390625,1562.3109130859375,3740.151123046875,6856.2314453125,3016.534912109375,3144.230224609375,1385.6162109375,2774.166748046875,1002.2474365234375,85.0,5424.05517578125,,50.0,1617.7476806640625,643.6681518554688,2552.01171875,,186.8412322998047,7812.732421875,4598.40234375,5395.458984375,7539.10009765625,1217.4423828125,10969.1357421875,1259.2974853515625,1490.357421875,790.1008911132812,,3707.284423828125,471.1134033203125,995.5514526367188,,1333.4041748046875,192.95257568359375,6513.046875,3558.488525390625,930.5147094726562,14133.9423828125,3239.7890625,580.75
2022-02-17,,1066.728759765625,750.4111938476562,531.2362670898438,,1116.74267578125,1616.326904296875,3740.151123046875,6791.75341796875,2997.563232421875,3130.003173828125,1381.778076171875,2774.166748046875,997.3101806640625,80.0,5400.67578125,,50.0,1673.0552978515625,625.1453247070312,2500.629150390625,,185.12709045410156,7835.71142578125,4617.84619140625,5459.68994140625,7441.8212890625,1195.60498046875,10735.5,1255.2996826171875,1471.9580078125,785.1934814453125,,3765.820556640625,483.7325744628906,988.6854858398438,,1333.4041748046875,203.93362426757812,6447.03662109375,3566.576171875,921.5675659179688,14089.4033203125,3206.302978515625,570.8226318359375
2022-02-18,,1113.1082763671875,757.171630859375,538.5135498046875,,1150.29296875,1736.824462890625,3825.542236328125,6813.24609375,3026.020751953125,3151.34423828125,1377.939697265625,2774.166748046875,972.6243286132812,75.0,5447.4345703125,,50.0,1765.234619140625,629.7760620117188,2526.320556640625,,185.12709045410156,7835.71142578125,4763.6728515625,5459.68994140625,7709.337890625,1211.9830322265625,10793.908203125,1279.2862548828125,1471.9580078125,824.453125,,3756.064697265625,479.5260925292969,1002.417236328125,,1347.1981201171875,199.2274627685547,6469.0400390625,3558.488525390625,943.9356689453125,14208.17578125,3223.046142578125,570.8226318359375
2022-02-21,,1062.0908203125,750.4111938476562,542.1520385742188,,1111.9498291015625,1803.3056640625,3808.464111328125,6834.73876953125,2997.563232421875,3194.025634765625,1385.6162109375,2774.166748046875,962.7499389648438,70.0,5377.2958984375,,50.0,1908.1126708984375,588.0996704101562,2466.3740234375,,185.12709045410156,7812.732421875,4763.6728515625,5374.048828125,7660.6982421875,1201.0643310546875,10817.2734375,1263.2952880859375,1462.75830078125,799.9158935546875,,3717.04052734375,466.9070129394531,995.5514526367188,,1351.7960205078125,197.65872192382812,6403.029296875,3534.226318359375,934.9884033203125,13955.78515625,3223.046142578125,546.0042724609375
2022-02-22,,1062.0908203125,753.7914428710938,534.875,,1102.3641357421875,1811.615966796875,3808.464111328125,6791.75341796875,2940.647216796875,3151.34423828125,1343.395263671875,2783.001953125,952.8756103515625,66.0,5611.09130859375,,50.0,1917.3306884765625,597.361083984375,2449.246337890625,,190.26951599121094,7835.71142578125,4822.00341796875,5481.1005859375,7636.37841796875,1272.0361328125,10840.6357421875,1307.2706298828125,1490.357421875,785.1934814453125,,3687.7724609375,479.5260925292969,964.6549072265625,,1351.7960205078125,197.65872192382812,6381.025390625,3477.614013671875,921.5675659179688,13940.935546875,3189.559814453125,541.0405883789062
2022-02-23,,1080.6427001953125,784.2135009765625,538.5135498046875,,1083.192626953125,1828.2362060546875,3859.699462890625,6920.71044921875,3007.048828125,3186.911865234375,1354.91015625,2783.001953125,952.8756103515625,62.0,5611.09130859375,,50.0,1954.2020263671875,597.361083984375,2466.3740234375,,188.55538940429688,7996.56201171875,4802.56005859375,5481.1005859375,8025.494140625,1217.4423828125,11202.76953125,1299.275146484375,1517.956787109375,785.1934814453125,,3756.064697265625,471.1134033203125,964.6549072265625,,1383.9815673828125,205.5023193359375,6337.01806640625,3518.05126953125,926.0410766601562,14252.71484375,3197.931640625,536.0769653320312
2022-02-24,,1057.4530029296875,838.2972412109375,571.2608642578125,,1068.81396484375,1844.8565673828125,3893.856201171875,6877.72412109375,2969.10498046875,3122.88916015625,1335.71875,2721.157470703125,918.3153686523438,58.0,5447.4345703125,,50.0,1908.1126708984375,601.9918212890625,2372.171875,,188.55538940429688,7835.71142578125,4958.1083984375,5416.869140625,7757.97705078125,1201.0643310546875,12604.57421875,1263.2952880859375,1499.55712890625,775.3786010742188,,3746.30859375,534.2091064453125,988.6854858398438,,1457.5487060546875,191.38385009765625,6072.9755859375,3429.089111328125,908.1466064453125,14965.349609375,3089.101318359375,501.3311767578125
2022-02-25,,1159.48779296875,828.1565551757812,549.4292602539062,,1044.8494873046875,1844.8565673828125,3962.16943359375,6920.71044921875,3035.5068359375,3236.707763671875,1362.586669921875,2721.157470703125,878.8179321289062,54.0,5424.05517578125,,50.0,1908.1126708984375,620.5146484375,2449.246337890625,,183.41294860839844,7812.732421875,5249.76220703125,5309.81640625,7855.255859375,1195.60498046875,12464.396484375,1255.2996826171875,1513.3568115234375,770.4711303710938,,3775.57666015625,504.76434326171875,988.6854858398438,,1443.7550048828125,202.36488342285156,6337.01806640625,3509.9638671875,926.0410766601562,14787.193359375,3080.729736328125,496.36749267578125
2022-03-01,,1191.9534912109375,872.0995483398438,538.5135498046875,,1044.8494873046875,1878.0972900390625,3893.856201171875,6920.71044921875,3007.048828125,3293.616943359375,1335.71875,2703.4873046875,893.6294555664062,51.0,5353.91650390625,,50.0,2037.163330078125,611.2532348632812,2466.3740234375,,181.69882202148438,7582.94677734375,5103.935546875,5288.40576171875,7636.37841796875,1206.523681640625,12919.9814453125,1259.2974853515625,1453.5584716796875,804.8233032226562,,3717.04052734375,513.1770629882812,1012.716064453125,,1466.74462890625,203.93362426757812,6249.0048828125,3518.05126953125,912.6202392578125,14757.49609375,3080.729736328125,496.36749267578125
2022-03-02,,1479.5064697265625,882.2403564453125,545.7906494140625,,1044.8494873046875,1903.02783203125,3774.307373046875,6856.2314453125,2950.13330078125,3243.821044921875,1316.52734375,2694.65234375,893.6294555664062,52.0,5330.53662109375,,50.0,2018.7275390625,689.9752197265625,2372.171875,,181.69882202148438,7284.22509765625,5103.935546875,5309.81640625,7539.10009765625,1179.226806640625,13141.9345703125,1279.2862548828125,1471.9580078125,790.1008911132812,,3804.8447265625,551.0344848632812,1012.716064453125,,1494.332275390625,200.7961883544922,5918.951171875,3469.526611328125,908.1466064453125,15158.3564453125,3063.986328125,521.1858520507812
